1	0	0.0009123	false	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2	1	0.001303	false	3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3	2	0.001334	false	3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4	2	0.001528	false	3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5	3	0.001540	false	3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6	4	0.001559	false	3,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0
7	5	0.001621	false	3,2,0,0,1,4,0,0,0,1,0,0,0,0,0,0
8	6	0.001659	false	3,2,0,0,1,4,0,0,0,1,0,0,0,3,0,0
9	7	0.001676	false	3,2,0,0,1,4,0,0,2,1,0,0,0,3,0,0
10	5	0.001740	false	3,2,0,0,1,4,0,0,0,3,0,0,0,0,0,0
11	2	0.001793	false	3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12	1	0.001831	false	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13	2	0.001850	false	4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14	2	0.001864	false	4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15	2	0.001878	false	4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1	0	0.002149	false	3,4,0,0,1,2,0,0,2,1,0,0,0,3,0,0
2	1	0.002173	false	3,4,0,0,1,2,0,0,2,1,0,0,4,3,0,0
1	0	0.002319	false	1,4,3,2,3,2,4,0,2,1,0,0,4,3,0,0
